"","Quadrant","Cover Value","Family"
"7715","Q3",NA,"Aster"
"7716","Q3",NA,"Aster"
"7717","Q2",NA,"Aster"
"7718","Q2",NA,"Aster"
"7719","Q9",1,"Aster"
"7720","Q9",1,"Aster"
"7721","Q3",NA,"Verbena"
"7722","Q3",NA,"Verbena"
"7723","Q9",NA,"Verbena"
"7724","Q9",NA,"Verbena"
"7725","Q10",NA,"Verbena"
"7726","Q10",NA,"Verbena"
"7727","Q6",NA,"Verbena"
"7728","Q6",NA,"Verbena"
"7729","Q10",NA,"Verbena"
"7730","Q10",NA,"Verbena"
"7731","Q8",NA,"Verbena"
"7732","Q8",NA,"Verbena"
"7733","Q5",NA,"Verbena"
"7734","Q5",NA,"Verbena"
"7735","Q1",NA,"Verbena"
"7736","Q1",NA,"Verbena"
"7737","Q4",2,"Verbena"
"7738","Q4",2,"Verbena"
"7739","Q6",2,"Verbena"
"7740","Q6",2,"Verbena"
"7741","Q3",NA,"Verbena"
"7742","Q3",NA,"Verbena"
"7743","Q1",NA,"Verbena"
"7744","Q1",NA,"Verbena"
"7745","Q5",NA,"Verbena"
"7746","Q5",NA,"Verbena"
"7747","Q2",1,"Verbena"
"7748","Q2",1,"Verbena"
"7749","Q2",NA,"Verbena"
"7750","Q2",NA,"Verbena"
"7751","Q2",NA,"Verbena"
"7752","Q2",NA,"Verbena"
"7753","Q8",NA,"Verbena"
"7754","Q8",NA,"Verbena"
"7755","Q7",NA,"Verbena"
"7756","Q7",NA,"Verbena"
"7757","Q1",NA,"Verbena"
"7758","Q1",NA,"Verbena"
"7759","Q1",NA,"Verbena"
"7760","Q1",NA,"Verbena"
"7761","Q4",NA,"Verbena"
"7762","Q4",NA,"Verbena"
"7763","Q9",NA,"Verbena"
"7764","Q9",NA,"Verbena"
"7765","Q9",NA,"Verbena"
"7766","Q9",NA,"Verbena"
"7767","Q6",NA,"Verbena"
"7768","Q6",NA,"Verbena"
"7769","Q7",NA,"Verbena"
"7770","Q7",NA,"Verbena"
"7771","Q9",NA,"Verbena"
"7772","Q9",NA,"Verbena"
"7773","Q8",NA,"Verbena"
"7774","Q8",NA,"Verbena"
"7775","Q4",NA,"Verbena"
"7776","Q4",NA,"Verbena"
"7777","Q5",NA,"Verbena"
"7778","Q5",NA,"Verbena"
"7779","Q4",NA,"Verbena"
"7780","Q4",NA,"Verbena"
"7781","Q6",NA,"Verbena"
"7782","Q6",NA,"Verbena"
"7783","Q7",NA,"Verbena"
"7784","Q7",NA,"Verbena"
"7785","Q10",NA,"Verbena"
"7786","Q10",NA,"Verbena"
"7787","Q3",NA,"Verbena"
"7788","Q3",NA,"Verbena"
"7789","Q2",1,"Verbena"
"7790","Q2",1,"Verbena"
"7791","Q10",NA,"Verbena"
"7792","Q10",NA,"Verbena"
"7793","Q10",NA,"Verbena"
"7794","Q10",NA,"Verbena"
"7795","Q2",NA,"Verbena"
"7796","Q2",NA,"Verbena"
"7797","Q5",NA,"Verbena"
"7798","Q5",NA,"Verbena"
"7799","Q8",NA,"Verbena"
"7800","Q8",NA,"Verbena"
"7801","Q3",NA,"Verbena"
"7802","Q3",NA,"Verbena"
"7803","Q7",1,"Verbena"
"7804","Q7",1,"Verbena"
"7805","Q7",NA,"Verbena"
"7806","Q7",NA,"Verbena"
"7807","Q1",NA,"Verbena"
"7808","Q1",NA,"Verbena"
"7809","Q9",NA,"Verbena"
"7810","Q9",NA,"Verbena"
"7811","Q8",NA,"Verbena"
"7812","Q8",NA,"Verbena"
"7813","Q3",NA,"Verbena"
"7814","Q3",NA,"Verbena"
"7815","Q4",NA,"Verbena"
"7816","Q4",NA,"Verbena"
"7817","Q5",NA,"Verbena"
"7818","Q5",NA,"Verbena"
"7819","Q6",NA,"Verbena"
"7820","Q6",NA,"Verbena"
