"","Field ID","Species","Visit ID","Q1","Q1FC","Q2","Q2FC","Q3","Q3FC","Q4","Q4FC","Q5","Q5FC","Q6","Q6FC","Q7","Q7FC","Q8","Q8FC","Q9","Q9FC","Q10","Q10FC","Transect","Date","Coefficient of Conservatism","Planted Date","Seed Vendor"
"695","Johnson110261","Cirsium altissimum","SP1Leuenberger1",2,NA,1,NA,4,NA,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-06-14,"1",2014-11-26,"Wagner's Feed Store"
"696","Johnson110261","Rudbeckia hirta","SP2Leuenberger1",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,NA,3,NA,NA,NA,1,NA,2,2018-06-14,"4",2014-11-26,"Wagner's Feed Store"
"697","Johnson110261","Bromus japonicus","SP1Leuenberger1",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,NA,1,NA,1,2018-06-14,"*",2014-11-26,"Wagner's Feed Store"
"698","Johnson110261","Monarda fistulosa","F1Leuenberger1",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,2018-10-29,"4",2014-11-26,"Wagner's Feed Store"
"699","Johnson110261","Bromus tectorum","F2Leuenberger1",1,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-10-29,"*",2014-11-26,"Wagner's Feed Store"
"700","Johnson110261","Ratibida pinnata","F2Leuenberger1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,2018-10-29,"4",2014-11-26,"Wagner's Feed Store"
"701","Johnson110261","Rudbeckia hirta","SP1Leuenberger1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,2,NA,NA,NA,3,2,1,2018-06-14,"4",2014-11-26,"Wagner's Feed Store"
"702","Johnson110261","Convolvulus arvensis","F2Leuenberger1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,2018-10-29,"*",2014-11-26,"Wagner's Feed Store"
"703","Johnson110261","Schizachyrium scoparium","SP2Leuenberger1",1,NA,5,NA,1,NA,3,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,3,NA,2,2018-06-14,"4",2014-11-26,"Wagner's Feed Store"
"704","Johnson110261","Euphorbia maculata","SP2Leuenberger1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2018-06-14,"0",2014-11-26,"Wagner's Feed Store"
"705","Johnson110261","Ratibida pinnata","F1Leuenberger1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,2018-10-29,"4",2014-11-26,"Wagner's Feed Store"
"706","Johnson110261","Schizachyrium scoparium","F2Leuenberger1",4,NA,6,NA,5,NA,4,NA,4,NA,1,NA,2,NA,3,NA,1,NA,1,NA,2,2018-10-29,"4",2014-11-26,"Wagner's Feed Store"
"707","Johnson110261","Setaria viridis","F1Leuenberger1",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,2018-10-29,"*",2014-11-26,"Wagner's Feed Store"
"708","Johnson110261","Taraxacum officinale","F1Leuenberger1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-29,"*",2014-11-26,"Wagner's Feed Store"
"709","Johnson110261","Lactuca serriola","SP1Leuenberger1",NA,NA,1,NA,1,NA,1,NA,2,NA,1,NA,2,NA,3,NA,NA,NA,NA,NA,1,2018-06-14,"*",2014-11-26,"Wagner's Feed Store"
"710","Johnson110261","Sorghastrum nutans","F1Leuenberger1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,2018-10-29,"5",2014-11-26,"Wagner's Feed Store"
"711","Johnson110261","Litter","F2Leuenberger1",5,NA,6,NA,5,NA,5,NA,5,NA,4,NA,4,NA,4,NA,4,NA,5,NA,2,2018-10-29,NA,2014-11-26,"Wagner's Feed Store"
"712","Johnson110261","Solidago canadensis","F1Leuenberger1",2,NA,3,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,1,2018-10-29,"2",2014-11-26,"Wagner's Feed Store"
"713","Johnson110261","Litter","SP2Leuenberger1",6,NA,6,NA,6,NA,3,NA,5,NA,5,NA,3,NA,6,NA,2,NA,2,NA,2,2018-06-14,NA,2014-11-26,"Wagner's Feed Store"
"714","Johnson110261","Sorghastrum nutans","F2Leuenberger1",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-10-29,"5",2014-11-26,"Wagner's Feed Store"
"715","Johnson110261","Triodanis leptocarpa","SP1Leuenberger1",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,2018-06-14,"3",2014-11-26,"Wagner's Feed Store"
"716","Johnson110261","Litter","F1Leuenberger1",5,NA,5,NA,4,NA,4,NA,5,NA,5,NA,5,NA,5,NA,5,NA,6,NA,1,2018-10-29,NA,2014-11-26,"Wagner's Feed Store"
"717","Johnson110261","Erigeron strigosus","SP1Leuenberger1",NA,NA,1,1,NA,NA,1,1,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-06-14,"2",2014-11-26,"Wagner's Feed Store"
"718","Johnson110261","Taraxacum officinale","F2Leuenberger1",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,2018-10-29,"*",2014-11-26,"Wagner's Feed Store"
"719","Johnson110261","Sporobolus compositus","F2Leuenberger1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,2,2018-10-29,"3",2014-11-26,"Wagner's Feed Store"
"720","Johnson110261","Bare Ground","F2Leuenberger1",1,NA,NA,NA,1,NA,1,NA,2,NA,2,NA,3,NA,2,NA,3,NA,2,NA,2,2018-10-29,NA,2014-11-26,"Wagner's Feed Store"
"721","Johnson110261","Monarda fistulosa","SP1Leuenberger1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,1,NA,1,2018-06-14,"4",2014-11-26,"Wagner's Feed Store"
"722","Johnson110261","Bromus japonicus","SP2Leuenberger1",2,NA,1,NA,2,NA,2,NA,2,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,2,2018-06-14,"*",2014-11-26,"Wagner's Feed Store"
"723","Johnson110261","Eupatorium altissimum","SP1Leuenberger1",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-06-14,"3",2014-11-26,"Wagner's Feed Store"
"724","Johnson110261","Ratibida columnifera","SP1Leuenberger1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1,2018-06-14,"4",2014-11-26,"Wagner's Feed Store"
"725","Johnson110261","Rudbeckia hirta","F2Leuenberger1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,2,2018-10-29,"4",2014-11-26,"Wagner's Feed Store"
"726","Johnson110261","Cirsium altissimum","F1Leuenberger1",2,NA,2,NA,2,NA,2,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,1,2018-10-29,"1",2014-11-26,"Wagner's Feed Store"
"727","Johnson110261","Solidago canadensis","SP1Leuenberger1",3,NA,NA,NA,NA,NA,NA,NA,4,NA,1,NA,NA,NA,NA,NA,NA,NA,4,NA,1,2018-06-14,"2",2014-11-26,"Wagner's Feed Store"
"728","Johnson110261","Oxalis stricta","SP1Leuenberger1",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-06-14,"0",2014-11-26,"Wagner's Feed Store"
"729","Johnson110261","Solanum carolinense","SP2Leuenberger1",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-06-14,"2",2014-11-26,"Wagner's Feed Store"
"730","Johnson110261","UNID forb","SP2Leuenberger1",NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,2018-06-14,NA,2014-11-26,"Wagner's Feed Store"
"731","Johnson110261","Solidago canadensis","F2Leuenberger1",2,NA,1,NA,NA,NA,2,NA,2,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,2,2018-10-29,"2",2014-11-26,"Wagner's Feed Store"
"732","Johnson110261","Chamaecrista fasciculata","SP2Leuenberger1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,2018-06-14,"1",2014-11-26,"Wagner's Feed Store"
"733","Johnson110261","Ratibida pinnata","SP1Leuenberger1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,2018-06-14,"4",2014-11-26,"Wagner's Feed Store"
"734","Johnson110261","Convolvulus arvensis","SP1Leuenberger1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,2018-06-14,"*",2014-11-26,"Wagner's Feed Store"
"735","Johnson110261","Ratibida columnifera","SP2Leuenberger1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,NA,NA,NA,2,2018-06-14,"4",2014-11-26,"Wagner's Feed Store"
"736","Johnson110261","Silene antirrhina","SP1Leuenberger1",NA,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,2018-06-14,"2",2014-11-26,"Wagner's Feed Store"
"737","Johnson110261","Setaria viridis","F2Leuenberger1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-10-29,"*",2014-11-26,"Wagner's Feed Store"
"738","Johnson110262","Euphorbia maculata","SP1Leuenberger2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-06-14,"0",2014-11-26,"Wagner's Feed Store"
"739","Johnson110262","Ratibida pinnata","F1Leuenberger2",NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-29,"4",2014-11-26,"Wagner's Feed Store"
"740","Johnson110262","Symphyotrichum novae-angliae","SP2Leuenberger2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-06-14,"4",2014-11-26,"Wagner's Feed Store"
"741","Johnson110262","Lactuca ludoviciana","SP2Leuenberger2",NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,2018-06-14,"3",2014-11-26,"Wagner's Feed Store"
"742","Johnson110262","Conyza canadensis","SP1Leuenberger2",NA,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,2018-06-14,"0",2014-11-26,"Wagner's Feed Store"
"743","Johnson110262","Setaria sp. seedling","SP1Leuenberger2",1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,2018-06-14,NA,2014-11-26,"Wagner's Feed Store"
"744","Johnson110262","Cirsium altissimum","SP1Leuenberger2",1,NA,2,NA,2,NA,4,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,2018-06-14,"1",2014-11-26,"Wagner's Feed Store"
"745","Johnson110262","Rudbeckia hirta","F1Leuenberger2",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-29,"4",2014-11-26,"Wagner's Feed Store"
"746","Johnson110262","Solidago canadensis","SP1Leuenberger2",2,NA,1,NA,4,NA,2,NA,2,NA,NA,NA,3,NA,5,NA,4,NA,5,NA,1,2018-06-14,"2",2014-11-26,"Wagner's Feed Store"
"747","Johnson110262","Schizachyrium scoparium","SP1Leuenberger2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,2018-06-14,"4",2014-11-26,"Wagner's Feed Store"
"748","Johnson110262","Achillea millefolium","F1Leuenberger2",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-29,"2",2014-11-26,"Wagner's Feed Store"
"749","Johnson110262","Achillea millefolium","F2Leuenberger2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,2018-10-29,"2",2014-11-26,"Wagner's Feed Store"
"750","Johnson110262","Bare Ground","SP1Leuenberger2",5,NA,5,NA,1,NA,NA,NA,2,NA,2,NA,2,NA,2,NA,3,NA,2,NA,1,2018-06-14,NA,2014-11-26,"Wagner's Feed Store"
"751","Johnson110262","Rudbeckia hirta","F2Leuenberger2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,1,NA,2,2018-10-29,"4",2014-11-26,"Wagner's Feed Store"
"752","Johnson110262","Cirsium altissimum","SP2Leuenberger2",5,NA,NA,NA,6,NA,2,NA,5,NA,3,NA,2,NA,2,NA,4,NA,3,NA,2,2018-06-14,"1",2014-11-26,"Wagner's Feed Store"
"753","Johnson110262","Taraxacum officinale","F1Leuenberger2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,2018-10-29,"*",2014-11-26,"Wagner's Feed Store"
"754","Johnson110262","Bouteloua curtipendula","F1Leuenberger2",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-29,"5",2014-11-26,"Wagner's Feed Store"
"755","Johnson110262","Erigeron strigosus","F2Leuenberger2",1,NA,1,NA,2,NA,2,NA,NA,NA,NA,NA,3,NA,2,NA,2,NA,1,NA,2,2018-10-29,"2",2014-11-26,"Wagner's Feed Store"
"756","Johnson110262","Solidago canadensis","F2Leuenberger2",2,NA,3,NA,1,NA,1,NA,4,NA,2,NA,3,NA,2,NA,2,NA,2,NA,2,2018-10-29,"2",2014-11-26,"Wagner's Feed Store"
"757","Johnson110262","Oxalis stricta","F1Leuenberger2",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-29,"0",2014-11-26,"Wagner's Feed Store"
"758","Johnson110262","Litter","SP1Leuenberger2",2,NA,2,NA,6,NA,6,NA,5,NA,5,NA,5,NA,5,NA,4,NA,5,NA,1,2018-06-14,NA,2014-11-26,"Wagner's Feed Store"
"759","Johnson110262","Ratibida pinnata","SP2Leuenberger2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,2,2018-06-14,"4",2014-11-26,"Wagner's Feed Store"
"760","Johnson110262","UNID forb","SP1Leuenberger2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,2018-06-14,NA,2014-11-26,"Wagner's Feed Store"
"761","Johnson110262","Morus alba","SP2Leuenberger2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,2018-06-14,"*",2014-11-26,"Wagner's Feed Store"
"762","Johnson110262","Bromus japonicus","SP2Leuenberger2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-06-14,"*",2014-11-26,"Wagner's Feed Store"
"763","Johnson110262","Erigeron strigosus","SP2Leuenberger2",NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-06-14,"2",2014-11-26,"Wagner's Feed Store"
"764","Johnson110262","Setaria viridis","F2Leuenberger2",NA,NA,1,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,1,NA,2,2018-10-29,"*",2014-11-26,"Wagner's Feed Store"
"765","Johnson110262","Juncus dudleyii","SP2Leuenberger2",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-06-14,"5",2014-11-26,"Wagner's Feed Store"
"766","Johnson110262","Helianthus grosseserratus","SP2Leuenberger2",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2018-06-14,"4",2014-11-26,"Wagner's Feed Store"
"767","Johnson110262","Litter","SP2Leuenberger2",2,NA,3,NA,3,NA,3,NA,3,NA,5,NA,5,NA,3,NA,6,NA,6,NA,2,2018-06-14,NA,2014-11-26,"Wagner's Feed Store"
"768","Johnson110262","Cirsium altissimum","F2Leuenberger2",1,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,3,NA,1,NA,2,NA,2,NA,2,2018-10-29,"1",2014-11-26,"Wagner's Feed Store"
"769","Johnson110262","Thlaspi arvense","SP2Leuenberger2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-06-14,"*",2014-11-26,"Wagner's Feed Store"
"770","Johnson110262","Setaria viridis","F1Leuenberger2",NA,NA,1,NA,1,NA,NA,NA,1,NA,4,NA,1,NA,2,NA,1,NA,1,NA,1,2018-10-29,"*",2014-11-26,"Wagner's Feed Store"
"771","Johnson110262","Solanum carolinense","SP2Leuenberger2",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-06-14,"2",2014-11-26,"Wagner's Feed Store"
"772","Johnson110262","Bare Ground","SP2Leuenberger2",5,NA,3,NA,3,NA,4,NA,3,NA,2,NA,2,NA,4,NA,1,NA,NA,NA,2,2018-06-14,NA,2014-11-26,"Wagner's Feed Store"
"773","Johnson110262","Dichanthelium acuminatum","SP2Leuenberger2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-06-14,"6",2014-11-26,"Wagner's Feed Store"
"774","Johnson110262","Lepidium densiflorum","SP1Leuenberger2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,1,2018-06-14,"0",2014-11-26,"Wagner's Feed Store"
"775","Johnson110262","Bare Ground","F2Leuenberger2",1,NA,1,NA,1,NA,3,NA,3,NA,3,NA,2,NA,2,NA,1,NA,1,NA,2,2018-10-29,NA,2014-11-26,"Wagner's Feed Store"
"776","Johnson110262","Monarda fistulosa","F2Leuenberger2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,2,2018-10-29,"4",2014-11-26,"Wagner's Feed Store"
"777","Johnson110262","Monarda fistulosa","F1Leuenberger2",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,2018-10-29,"4",2014-11-26,"Wagner's Feed Store"
"778","Johnson110262","Oxalis stricta","SP2Leuenberger2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,2018-06-14,"0",2014-11-26,"Wagner's Feed Store"
"779","Johnson110262","Solanum carolinense","SP1Leuenberger2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-06-14,"2",2014-11-26,"Wagner's Feed Store"
"780","Johnson110262","Lepidium densiflorum","SP2Leuenberger2",NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-06-14,"0",2014-11-26,"Wagner's Feed Store"
"781","Johnson110262","Cirsium altissimum","F1Leuenberger2",1,NA,2,NA,2,NA,3,NA,NA,NA,2,NA,5,NA,1,NA,2,NA,2,NA,1,2018-10-29,"1",2014-11-26,"Wagner's Feed Store"
"782","Johnson110262","Erigeron strigosus","F1Leuenberger2",NA,NA,2,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-29,"2",2014-11-26,"Wagner's Feed Store"
"783","Johnson110262","Antennaria neglecta","SP2Leuenberger2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,2018-06-14,"3",2014-11-26,"Wagner's Feed Store"
"784","Johnson110262","Sporobolus compositus","SP1Leuenberger2",NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-06-14,"3",2014-11-26,"Wagner's Feed Store"
"785","Johnson110262","UNID forb","SP2Leuenberger2",NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-06-14,NA,2014-11-26,"Wagner's Feed Store"
"786","Johnson110262","Panicum dichotomiflorum","SP2Leuenberger2",NA,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-06-14,"0",2014-11-26,"Wagner's Feed Store"
"787","Johnson110262","Ratibida pinnata","F2Leuenberger2",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-10-29,"4",2014-11-26,"Wagner's Feed Store"
"788","Johnson110262","Chloris verticillata","F1Leuenberger2",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-29,"0",2014-11-26,"Wagner's Feed Store"
"789","Johnson110262","Litter","F1Leuenberger2",4,NA,5,NA,5,NA,5,NA,5,NA,5,NA,5,NA,5,NA,5,NA,5,NA,1,2018-10-29,NA,2014-11-26,"Wagner's Feed Store"
"790","Johnson110262","Solidago canadensis","F1Leuenberger2",2,NA,NA,NA,2,NA,3,NA,3,NA,NA,NA,NA,NA,2,NA,4,NA,3,NA,1,2018-10-29,"2",2014-11-26,"Wagner's Feed Store"
"791","Johnson110262","Setaria sp. seedling","SP2Leuenberger2",NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,2,NA,2,2018-06-14,NA,2014-11-26,"Wagner's Feed Store"
"792","Johnson110262","Panicum dichotomiflorum","F1Leuenberger2",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-29,"0",2014-11-26,"Wagner's Feed Store"
"793","Johnson110262","Conyza canadensis","SP2Leuenberger2",1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,2,2018-06-14,"0",2014-11-26,"Wagner's Feed Store"
"794","Johnson110262","Eragrostis spectabilis","F2Leuenberger2",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-10-29,"3",2014-11-26,"Wagner's Feed Store"
"795","Johnson110262","Bare Ground","F1Leuenberger2",2,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1,NA,1,2018-10-29,NA,2014-11-26,"Wagner's Feed Store"
"796","Johnson110262","Helianthus maximiliani","SP2Leuenberger2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-06-14,"4",2014-11-26,"Wagner's Feed Store"
"797","Johnson110262","Lactuca serriola","SP1Leuenberger2",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,2018-06-14,"*",2014-11-26,"Wagner's Feed Store"
"798","Johnson110262","Ratibida pinnata","SP1Leuenberger2",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-06-14,"4",2014-11-26,"Wagner's Feed Store"
"799","Johnson110262","Rudbeckia hirta","SP1Leuenberger2",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,1,1,1,NA,1,NA,1,2018-06-14,"4",2014-11-26,"Wagner's Feed Store"
"800","Johnson110262","Litter","F2Leuenberger2",5,NA,5,NA,5,NA,4,NA,4,NA,4,NA,4,NA,5,NA,5,NA,5,NA,2,2018-10-29,NA,2014-11-26,"Wagner's Feed Store"
"801","Johnson110262","Heliopsis helianthoides","F1Leuenberger2",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-29,"4",2014-11-26,"Wagner's Feed Store"
"802","Johnson110262","Erigeron strigosus","SP1Leuenberger2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,2018-06-14,"2",2014-11-26,"Wagner's Feed Store"
"803","Johnson110262","Sporobolus compositus","F2Leuenberger2",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-10-29,"3",2014-11-26,"Wagner's Feed Store"
"804","Johnson110262","Monarda fistulosa","SP1Leuenberger2",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,2,NA,1,NA,1,NA,1,NA,1,2018-06-14,"4",2014-11-26,"Wagner's Feed Store"
"805","Johnson110262","Bromus tectorum","SP1Leuenberger2",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-06-14,"*",2014-11-26,"Wagner's Feed Store"
"806","Johnson110262","Bromus japonicus","F1Leuenberger2",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-29,"*",2014-11-26,"Wagner's Feed Store"
"807","Johnson110262","Solidago canadensis","SP2Leuenberger2",NA,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,5,NA,NA,NA,1,NA,NA,NA,2,2018-06-14,"2",2014-11-26,"Wagner's Feed Store"
"808","Johnson110262","Bromus tectorum","F1Leuenberger2",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-29,"*",2014-11-26,"Wagner's Feed Store"
"809","Webster11004","Ratibida pinnata","F2Shipman8.3",1,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,1,NA,2,2018-09-27,"4",2015-04-23,"Star Seed - Dealer - PF"
"810","Webster11004","Rudbeckia hirta","F2Shipman8.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-09-27,"4",2015-04-23,"Star Seed - Dealer - PF"
