"","Field ID","Species","Visit ID","Q1","Q1FC","Q2","Q2FC","Q3","Q3FC","Q4","Q4FC","Q5","Q5FC","Q6","Q6FC","Q7","Q7FC","Q8","Q8FC","Q9","Q9FC","Q10","Q10FC","Transect","Date","Observer","Surrounding Landscape","Notes","Coefficient of Conservatism","Common Name","Region","Field acres","County","Planted Date","Planting method","# of species planted","Pure Live Seed lbs/acre","Previous cover","Seed Vendor","Established"
"576","Harlan11008A","Conyza canadensis","SP2Lutjeharms",1,NA,2,NA,2,NA,6,NA,NA,NA,NA,NA,5,NA,5,NA,5,NA,5,NA,2,2018-05-31,"RP","same as SP1Lutjeharms except N-row crop","DID NOT FALL SURVEY-FAIL This plot closer to cedar tree line and mowing and tractor driveway throughout north half of this planting, very weedy, little to no establishment of seeded species, the north end is completely dominated by Kochia scoparia.","0","horseweed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577","Harlan11008A","Kochia scoparia","SP1Lutjeharms",NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-05-31,"RP","N-cedar tree line, past trees mowed yard and home, E-same as N, S-smooth brome roadside, W-row crop -corn","DID NOT FALL SURVEY-FAIL Heavy litter throughout site (Conyza canadensis and Kochia scoparia stems), laying down- matted. Lots of weed issues (Conyza canadensis, Kochia scoparia), burn for mcm recommended, lacking early bloom species","*","kochia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578","Harlan11008A","Kochia scoparia","SP2Lutjeharms",6,NA,5,NA,5,NA,NA,NA,5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-05-31,"RP","same as SP1Lutjeharms except N-row crop","DID NOT FALL SURVEY-FAIL This plot closer to cedar tree line and mowing and tractor driveway throughout north half of this planting, very weedy, little to no establishment of seeded species, the north end is completely dominated by Kochia scoparia.","*","kochia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579","Harlan11008A","Schizachyrium scoparium","SP2Lutjeharms",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,2018-05-31,"RP","same as SP1Lutjeharms except N-row crop","DID NOT FALL SURVEY-FAIL This plot closer to cedar tree line and mowing and tractor driveway throughout north half of this planting, very weedy, little to no establishment of seeded species, the north end is completely dominated by Kochia scoparia.","4","little bluestem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580","Harlan11008A","Lactuca serriola","SP1Lutjeharms",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,3,NA,1,NA,4,NA,NA,NA,NA,NA,1,2018-05-31,"RP","N-cedar tree line, past trees mowed yard and home, E-same as N, S-smooth brome roadside, W-row crop -corn","DID NOT FALL SURVEY-FAIL Heavy litter throughout site (Conyza canadensis and Kochia scoparia stems), laying down- matted. Lots of weed issues (Conyza canadensis, Kochia scoparia), burn for mcm recommended, lacking early bloom species","*","prickly lettuce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581","Harlan11008A","Chamaecrista fasciculata","SP1Lutjeharms",1,NA,NA,NA,1,NA,1,NA,2,NA,2,NA,1,NA,1,NA,2,NA,1,NA,1,2018-05-31,"RP","N-cedar tree line, past trees mowed yard and home, E-same as N, S-smooth brome roadside, W-row crop -corn","DID NOT FALL SURVEY-FAIL Heavy litter throughout site (Conyza canadensis and Kochia scoparia stems), laying down- matted. Lots of weed issues (Conyza canadensis, Kochia scoparia), burn for mcm recommended, lacking early bloom species","1","showy partridge-pea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582","Harlan11008A","Litter","SP1Lutjeharms",6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,1,2018-05-31,"RP","N-cedar tree line, past trees mowed yard and home, E-same as N, S-smooth brome roadside, W-row crop -corn","DID NOT FALL SURVEY-FAIL Heavy litter throughout site (Conyza canadensis and Kochia scoparia stems), laying down- matted. Lots of weed issues (Conyza canadensis, Kochia scoparia), burn for mcm recommended, lacking early bloom species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"583","Harlan11008A","Chenopodium album","SP2Lutjeharms",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-05-31,"RP","same as SP1Lutjeharms except N-row crop","DID NOT FALL SURVEY-FAIL This plot closer to cedar tree line and mowing and tractor driveway throughout north half of this planting, very weedy, little to no establishment of seeded species, the north end is completely dominated by Kochia scoparia.","*","lamb's-quarters",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584","Harlan11008A","Schizachyrium scoparium","SP1Lutjeharms",NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-05-31,"RP","N-cedar tree line, past trees mowed yard and home, E-same as N, S-smooth brome roadside, W-row crop -corn","DID NOT FALL SURVEY-FAIL Heavy litter throughout site (Conyza canadensis and Kochia scoparia stems), laying down- matted. Lots of weed issues (Conyza canadensis, Kochia scoparia), burn for mcm recommended, lacking early bloom species","4","little bluestem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585","Harlan11008A","Bare Ground","SP1Lutjeharms",NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-05-31,"RP","N-cedar tree line, past trees mowed yard and home, E-same as N, S-smooth brome roadside, W-row crop -corn","DID NOT FALL SURVEY-FAIL Heavy litter throughout site (Conyza canadensis and Kochia scoparia stems), laying down- matted. Lots of weed issues (Conyza canadensis, Kochia scoparia), burn for mcm recommended, lacking early bloom species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586","Harlan11008A","Oenothera rhombipetala","SP1Lutjeharms",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-05-31,"RP","N-cedar tree line, past trees mowed yard and home, E-same as N, S-smooth brome roadside, W-row crop -corn","DID NOT FALL SURVEY-FAIL Heavy litter throughout site (Conyza canadensis and Kochia scoparia stems), laying down- matted. Lots of weed issues (Conyza canadensis, Kochia scoparia), burn for mcm recommended, lacking early bloom species","2","fourpoint evening-primrose",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587","Harlan11008A","Bare Ground","SP2Lutjeharms",1,NA,1,NA,1,NA,1,NA,1,NA,1,NA,2,NA,2,NA,1,NA,1,NA,2,2018-05-31,"RP","same as SP1Lutjeharms except N-row crop","DID NOT FALL SURVEY-FAIL This plot closer to cedar tree line and mowing and tractor driveway throughout north half of this planting, very weedy, little to no establishment of seeded species, the north end is completely dominated by Kochia scoparia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588","Harlan11008A","Ratibida columnifera","SP1Lutjeharms",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,2018-05-31,"RP","N-cedar tree line, past trees mowed yard and home, E-same as N, S-smooth brome roadside, W-row crop -corn","DID NOT FALL SURVEY-FAIL Heavy litter throughout site (Conyza canadensis and Kochia scoparia stems), laying down- matted. Lots of weed issues (Conyza canadensis, Kochia scoparia), burn for mcm recommended, lacking early bloom species","4","upright prairie-coneflower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589","Harlan11008A","Cannabis sativa","SP2Lutjeharms",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-05-31,"RP","same as SP1Lutjeharms except N-row crop","DID NOT FALL SURVEY-FAIL This plot closer to cedar tree line and mowing and tractor driveway throughout north half of this planting, very weedy, little to no establishment of seeded species, the north end is completely dominated by Kochia scoparia.","*","hemp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"590","Harlan11008A","Setaria sp.","SP1Lutjeharms",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,2018-05-31,"RP","N-cedar tree line, past trees mowed yard and home, E-same as N, S-smooth brome roadside, W-row crop -corn","DID NOT FALL SURVEY-FAIL Heavy litter throughout site (Conyza canadensis and Kochia scoparia stems), laying down- matted. Lots of weed issues (Conyza canadensis, Kochia scoparia), burn for mcm recommended, lacking early bloom species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"591","Harlan11008A","Taraxacum officinale","SP1Lutjeharms",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-05-31,"RP","N-cedar tree line, past trees mowed yard and home, E-same as N, S-smooth brome roadside, W-row crop -corn","DID NOT FALL SURVEY-FAIL Heavy litter throughout site (Conyza canadensis and Kochia scoparia stems), laying down- matted. Lots of weed issues (Conyza canadensis, Kochia scoparia), burn for mcm recommended, lacking early bloom species","*","common dandelion",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"592","Harlan11008A","Helianthus annuus","SP1Lutjeharms",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,1,NA,3,NA,1,2018-05-31,"RP","N-cedar tree line, past trees mowed yard and home, E-same as N, S-smooth brome roadside, W-row crop -corn","DID NOT FALL SURVEY-FAIL Heavy litter throughout site (Conyza canadensis and Kochia scoparia stems), laying down- matted. Lots of weed issues (Conyza canadensis, Kochia scoparia), burn for mcm recommended, lacking early bloom species","0","common sunflower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"593","Harlan11008A","Sorghastrum nutans","SP1Lutjeharms",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-05-31,"RP","N-cedar tree line, past trees mowed yard and home, E-same as N, S-smooth brome roadside, W-row crop -corn","DID NOT FALL SURVEY-FAIL Heavy litter throughout site (Conyza canadensis and Kochia scoparia stems), laying down- matted. Lots of weed issues (Conyza canadensis, Kochia scoparia), burn for mcm recommended, lacking early bloom species","5","Indian grass",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"594","Harlan11008A","Euphorbia maculata","SP2Lutjeharms",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,2018-05-31,"RP","same as SP1Lutjeharms except N-row crop","DID NOT FALL SURVEY-FAIL This plot closer to cedar tree line and mowing and tractor driveway throughout north half of this planting, very weedy, little to no establishment of seeded species, the north end is completely dominated by Kochia scoparia.","0","spotted spurge",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"595","Harlan11012","Bare Ground","SP1Woollen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-05-31,"RP","N-irrigated soybean, E - irrigated row crop, S- WRP PPRI wetland mix planted at same time, W- WRP PPRI wetland mix planted at same time",NA,NA,NA,"SC",4.4,"Harlan",2015-05-04,"Drill","N/A","N/A","Harvested crop stubble","Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"596","Harlan11012","Brickellia eupatorioides","F1Woollen",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-09-28,"RP","same as SP1Woollen",NA,"4","false-boneset","SC",4.4,"Harlan",2015-05-04,"Drill","N/A","N/A","Harvested crop stubble","Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"597","Harlan11012","Dalea candida","F2Woollen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,2018-09-28,"RP","same as SP1Woollen",NA,"6","eastern white prairie-clover","SC",4.4,"Harlan",2015-05-04,"Drill","N/A","N/A","Harvested crop stubble","Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"598","Harlan11012","Galium aparine","SP1Woollen",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-05-31,"RP","N-irrigated soybean, E - irrigated row crop, S- WRP PPRI wetland mix planted at same time, W- WRP PPRI wetland mix planted at same time",NA,"0","catch-weed bedstraw","SC",4.4,"Harlan",2015-05-04,"Drill","N/A","N/A","Harvested crop stubble","Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"599","Harlan11012","Ambrosia trifida","SP2Woollen",1,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-05-31,"RP","same as SP1Woollen","Good establishment, more grass component and thatch build up","0","giant ragweed","SC",4.4,"Harlan",2015-05-04,"Drill","N/A","N/A","Harvested crop stubble","Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"600","Harlan11012","Elymus virginicus","F2Woollen",NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,2,NA,3,NA,NA,NA,NA,NA,2,2018-09-28,"RP","same as SP1Woollen",NA,"4","Virginia wild-rye","SC",4.4,"Harlan",2015-05-04,"Drill","N/A","N/A","Harvested crop stubble","Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"601","Harlan11012","Helianthus grosseserratus","SP1Woollen",NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,1,2018-05-31,"RP","N-irrigated soybean, E - irrigated row crop, S- WRP PPRI wetland mix planted at same time, W- WRP PPRI wetland mix planted at same time",NA,"4","sawtooth sunflower","SC",4.4,"Harlan",2015-05-04,"Drill","N/A","N/A","Harvested crop stubble","Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"602","Harlan11012","Silphium perfoliatum","SP1Woollen",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-05-31,"RP","N-irrigated soybean, E - irrigated row crop, S- WRP PPRI wetland mix planted at same time, W- WRP PPRI wetland mix planted at same time",NA,"4","cup-plant","SC",4.4,"Harlan",2015-05-04,"Drill","N/A","N/A","Harvested crop stubble","Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"603","Harlan11012","Helianthus maximiliani","F2Woollen",NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,2,2018-09-28,"RP","same as SP1Woollen",NA,"4","Maximilian's sunflower","SC",4.4,"Harlan",2015-05-04,"Drill","N/A","N/A","Harvested crop stubble","Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"604","Harlan11012","Helianthus pauciflorus","F2Woollen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,2,2018-09-28,"RP","same as SP1Woollen",NA,"5","stiff sunflower","SC",4.4,"Harlan",2015-05-04,"Drill","N/A","N/A","Harvested crop stubble","Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"605","Harlan11012","Astragalus canadensis","F1Woollen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-09-28,"RP","same as SP1Woollen",NA,"5","Canada milk-vetch","SC",4.4,"Harlan",2015-05-04,"Drill","N/A","N/A","Harvested crop stubble","Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"606","Harlan11012","Ambrosia trifida","SP1Woollen",2,NA,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-05-31,"RP","N-irrigated soybean, E - irrigated row crop, S- WRP PPRI wetland mix planted at same time, W- WRP PPRI wetland mix planted at same time",NA,"0","giant ragweed","SC",4.4,"Harlan",2015-05-04,"Drill","N/A","N/A","Harvested crop stubble","Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"607","Harlan11012","Schizachyrium scoparium","F2Woollen",2,NA,1,NA,2,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-09-28,"RP","same as SP1Woollen",NA,"4","little bluestem","SC",4.4,"Harlan",2015-05-04,"Drill","N/A","N/A","Harvested crop stubble","Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"608","Harlan11012","Achillea millefolium","SP2Woollen",NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-05-31,"RP","same as SP1Woollen","Good establishment, more grass component and thatch build up","2","western yarrow","SC",4.4,"Harlan",2015-05-04,"Drill","N/A","N/A","Harvested crop stubble","Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"609","Harlan11012","Elymus canadensis","SP1Woollen",3,NA,1,NA,2,NA,2,NA,4,NA,4,NA,2,NA,2,NA,1,NA,2,NA,1,2018-05-31,"RP","N-irrigated soybean, E - irrigated row crop, S- WRP PPRI wetland mix planted at same time, W- WRP PPRI wetland mix planted at same time",NA,"5","Canada wild-rye","SC",4.4,"Harlan",2015-05-04,"Drill","N/A","N/A","Harvested crop stubble","Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"610","Harlan11012","Solidago rigida","F1Woollen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,2018-09-28,"RP","same as SP1Woollen",NA,"3","stiff goldenrod","SC",4.4,"Harlan",2015-05-04,"Drill","N/A","N/A","Harvested crop stubble","Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"611","Harlan11012","Elymus canadensis","F2Woollen",3,NA,3,NA,1,NA,5,NA,1,NA,3,NA,NA,NA,1,NA,4,NA,4,NA,2,2018-09-28,"RP","same as SP1Woollen",NA,"5","Canada wild-rye","SC",4.4,"Harlan",2015-05-04,"Drill","N/A","N/A","Harvested crop stubble","Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"612","Harlan11012","Silphium perfoliatum","SP2Woollen",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2018-05-31,"RP","same as SP1Woollen","Good establishment, more grass component and thatch build up","4","cup-plant","SC",4.4,"Harlan",2015-05-04,"Drill","N/A","N/A","Harvested crop stubble","Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"613","Harlan11012","Sorghastrum nutans","F1Woollen",5,NA,3,NA,2,NA,1,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,1,2018-09-28,"RP","same as SP1Woollen",NA,"5","Indian grass","SC",4.4,"Harlan",2015-05-04,"Drill","N/A","N/A","Harvested crop stubble","Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"614","Harlan11012","Cirsium altissimum","F2Woollen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,2018-09-28,"RP","same as SP1Woollen",NA,"1","tall thistle","SC",4.4,"Harlan",2015-05-04,"Drill","N/A","N/A","Harvested crop stubble","Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"615","Harlan11012","Schizachyrium scoparium","F1Woollen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,4,NA,NA,NA,NA,NA,1,2018-09-28,"RP","same as SP1Woollen",NA,"4","little bluestem","SC",4.4,"Harlan",2015-05-04,"Drill","N/A","N/A","Harvested crop stubble","Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"616","Harlan11012","Litter","SP1Woollen",6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,1,2018-05-31,"RP","N-irrigated soybean, E - irrigated row crop, S- WRP PPRI wetland mix planted at same time, W- WRP PPRI wetland mix planted at same time",NA,NA,NA,"SC",4.4,"Harlan",2015-05-04,"Drill","N/A","N/A","Harvested crop stubble","Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"617","Harlan11012","Andropogon gerardii","SP2Woollen",NA,NA,2,NA,2,NA,1,NA,NA,NA,3,NA,NA,NA,2,NA,3,NA,2,NA,2,2018-05-31,"RP","same as SP1Woollen","Good establishment, more grass component and thatch build up","5","big bluestem","SC",4.4,"Harlan",2015-05-04,"Drill","N/A","N/A","Harvested crop stubble","Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"618","Harlan11012","Litter","F2Woollen",6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,2,2018-09-28,"RP","same as SP1Woollen",NA,NA,NA,"SC",4.4,"Harlan",2015-05-04,"Drill","N/A","N/A","Harvested crop stubble","Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"619","Harlan11012","Helianthus pauciflorus","F1Woollen",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-09-28,"RP","same as SP1Woollen",NA,"5","stiff sunflower","SC",4.4,"Harlan",2015-05-04,"Drill","N/A","N/A","Harvested crop stubble","Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"620","Harlan11012","Bare Ground","F1Woollen",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-09-28,"RP","same as SP1Woollen",NA,NA,NA,"SC",4.4,"Harlan",2015-05-04,"Drill","N/A","N/A","Harvested crop stubble","Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"621","Harlan11012","Heliopsis helianthoides","F2Woollen",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,2018-09-28,"RP","same as SP1Woollen",NA,"4","false-sunflower","SC",4.4,"Harlan",2015-05-04,"Drill","N/A","N/A","Harvested crop stubble","Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"622","Harlan11012","Koeleria macrantha","SP1Woollen",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-05-31,"RP","N-irrigated soybean, E - irrigated row crop, S- WRP PPRI wetland mix planted at same time, W- WRP PPRI wetland mix planted at same time",NA,"6","Junegrass","SC",4.4,"Harlan",2015-05-04,"Drill","N/A","N/A","Harvested crop stubble","Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"623","Harlan11012","Artemisia ludoviciana","F1Woollen",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,2018-09-28,"RP","same as SP1Woollen",NA,"4","white sage","SC",4.4,"Harlan",2015-05-04,"Drill","N/A","N/A","Harvested crop stubble","Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"624","Harlan11012","Solidago rigida","F2Woollen",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-09-28,"RP","same as SP1Woollen",NA,"3","stiff goldenrod","SC",4.4,"Harlan",2015-05-04,"Drill","N/A","N/A","Harvested crop stubble","Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"625","Harlan11012","Conyza canadensis","F2Woollen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,2,2018-09-28,"RP","same as SP1Woollen",NA,"0","horseweed","SC",4.4,"Harlan",2015-05-04,"Drill","N/A","N/A","Harvested crop stubble","Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"626","Harlan11012","Conyza canadensis","SP1Woollen",1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-05-31,"RP","N-irrigated soybean, E - irrigated row crop, S- WRP PPRI wetland mix planted at same time, W- WRP PPRI wetland mix planted at same time",NA,"0","horseweed","SC",4.4,"Harlan",2015-05-04,"Drill","N/A","N/A","Harvested crop stubble","Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"627","Harlan11012","Sorghastrum nutans","F2Woollen",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-09-28,"RP","same as SP1Woollen",NA,"5","Indian grass","SC",4.4,"Harlan",2015-05-04,"Drill","N/A","N/A","Harvested crop stubble","Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"628","Harlan11012","Ratibida columnifera","F1Woollen",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-09-28,"RP","same as SP1Woollen",NA,"4","upright prairie-coneflower","SC",4.4,"Harlan",2015-05-04,"Drill","N/A","N/A","Harvested crop stubble","Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
"629","Harlan11012","Ambrosia artemisiifolia","SP1Woollen",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-05-31,"RP","N-irrigated soybean, E - irrigated row crop, S- WRP PPRI wetland mix planted at same time, W- WRP PPRI wetland mix planted at same time",NA,"0","common ragweed","SC",4.4,"Harlan",2015-05-04,"Drill","N/A","N/A","Harvested crop stubble","Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Success"
