"SequenceID","FieldID","Species","VisitID","Transect","VisitDate","CoEOfConsvm","PlantedDate","SeedVendor","Quadrant","CoverValue"
"5083","Harlan11012","Ratibida columnifera","F1Woollen",1,2018-09-28,"4",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q6",NA
"5084","Harlan11012","Ambrosia artemisiifolia","SP1Woollen",1,2018-05-31,"0",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q6",NA
"5085","Harlan11012","Elymus canadensis","SP2Woollen",2,2018-05-31,"5",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q6",1
"5087","Harlan11012","Elymus canadensis","F1Woollen",1,2018-09-28,"5",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q6",NA
"5089","Harlan11012","Conyza canadensis","F1Woollen",1,2018-09-28,"0",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q6",NA
"5090","Harlan11012","Desmodium canadensis","SP2Woollen",2,2018-05-31,"5",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q6",1
"5091","Harlan11012","Solidago missouriensis","F2Woollen",2,2018-09-28,"5",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q6",NA
"5092","Harlan11012","Solidago rigida","SP1Woollen",1,2018-05-31,"3",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q6",NA
"5094","Harlan11012","Rudbeckia hirta","F2Woollen",2,2018-09-28,"4",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q6",NA
"5095","Harlan11012","Artemisia ludoviciana","SP2Woollen",2,2018-05-31,"4",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q6",NA
"5096","Harlan11012","Artemisia ludoviciana","F2Woollen",2,2018-09-28,"4",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q6",1
"5097","Harlan11012","Helianthus annuus","SP2Woollen",2,2018-05-31,"0",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q6",NA
"5099","Harlan11012","Grindelia squarrosa","F2Woollen",2,2018-09-28,"1",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q6",NA
"5101","Harlan11012","Monarda fistulosa","SP1Woollen",1,2018-05-31,"4",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q6",2
"5102","Harlan11012","Helianthus maximiliani","SP2Woollen",2,2018-05-31,"4",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q6",2
"5103","Harlan11012","Schizachyrium scoparium","SP1Woollen",1,2018-05-31,"4",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q6",NA
"5104","Harlan11012","Solidago canadensis","F1Woollen",1,2018-09-28,"2",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q6",NA
"5105","Harlan11012","Helianthus maximiliani","F1Woollen",1,2018-09-28,"4",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q6",1
"5106","Harlan11012","Monarda fistulosa","F1Woollen",1,2018-09-28,"4",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q6",NA
"5108","Harlan11012","Andropogon gerardii","F1Woollen",1,2018-09-28,"5",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q6",1
"5109","Harlan11012","Achillea millefolium","F2Woollen",2,2018-09-28,"2",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q6",1
"5111","Harlan11012","Conyza canadensis","SP2Woollen",2,2018-05-31,"0",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q6",NA
"5112","Harlan11012","Andropogon gerardii","SP1Woollen",1,2018-05-31,"5",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q6",NA
"5114","Harlan11012","Achillea millefolium","SP1Woollen",1,2018-05-31,"2",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q6",NA
"5115","Harlan11012","Helianthus maximiliani","SP1Woollen",1,2018-05-31,"4",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q6",1
"5116","Harlan11012","Achillea millefolium","F1Woollen",1,2018-09-28,"2",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q6",NA
"5117","Harlan11012","Solidago gigantea","SP2Woollen",2,2018-05-31,"3",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q6",NA
"5118","Harlan11012","Monarda fistulosa","F2Woollen",2,2018-09-28,"4",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q6",1
"5119","Harlan11012","Grindelia squarrosa","F1Woollen",1,2018-09-28,"1",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q6",NA
"5120","Johnson110261","Andropogon gerardii","F1Leuenberger1",1,2018-10-29,"5",2014-11-26,"Wagner's Feed Store","Q6",1
"5122","Johnson110261","Physalis virginiana","SP1Leuenberger1",1,2018-06-14,"6",2014-11-26,"Wagner's Feed Store","Q6",NA
"5123","Johnson110261","Lepidium densiflorum","SP2Leuenberger1",2,2018-06-14,"0",2014-11-26,"Wagner's Feed Store","Q6",NA
"5125","Johnson110261","Rudbeckia hirta","F1Leuenberger1",1,2018-10-29,"4",2014-11-26,"Wagner's Feed Store","Q6",1
"5126","Johnson110261","Schizachyrium scoparium","F1Leuenberger1",1,2018-10-29,"4",2014-11-26,"Wagner's Feed Store","Q6",NA
"5127","Johnson110261","Helianthus maximiliani","F1Leuenberger1",1,2018-10-29,"4",2014-11-26,"Wagner's Feed Store","Q6",NA
"5128","Johnson110261","Antennaria neglecta","SP2Leuenberger1",2,2018-06-14,"3",2014-11-26,"Wagner's Feed Store","Q6",NA
"5130","Johnson110261","Triodanis perfoliata","SP1Leuenberger1",1,2018-06-14,"2",2014-11-26,"Wagner's Feed Store","Q6",NA
"5131","Johnson110261","Solidago canadensis","SP2Leuenberger1",2,2018-06-14,"2",2014-11-26,"Wagner's Feed Store","Q6",1
"5133","Johnson110261","Conyza canadensis","SP1Leuenberger1",1,2018-06-14,"0",2014-11-26,"Wagner's Feed Store","Q6",NA
"5134","Johnson110261","Cirsium altissimum","F2Leuenberger1",2,2018-10-29,"1",2014-11-26,"Wagner's Feed Store","Q6",1
"5135","Johnson110261","Conyza canadensis","SP2Leuenberger1",2,2018-06-14,"0",2014-11-26,"Wagner's Feed Store","Q6",NA
"5136","Johnson110261","Cirsium altissimum","SP2Leuenberger1",2,2018-06-14,"1",2014-11-26,"Wagner's Feed Store","Q6",2
"5139","Johnson110261","Lactuca ludoviciana","F2Leuenberger1",2,2018-10-29,"3",2014-11-26,"Wagner's Feed Store","Q6",NA
"5140","Johnson110261","Erigeron strigosus","F2Leuenberger1",2,2018-10-29,"2",2014-11-26,"Wagner's Feed Store","Q6",3
"5141","Johnson110261","Schizachyrium scoparium","SP1Leuenberger1",1,2018-06-14,"4",2014-11-26,"Wagner's Feed Store","Q6",NA
"5142","Johnson110261","Bouteloua curtipendula","F1Leuenberger1",1,2018-10-29,"5",2014-11-26,"Wagner's Feed Store","Q6",NA
"5143","Johnson110261","Symphyotrichum ericoides","F2Leuenberger1",2,2018-10-29,"3",2014-11-26,"Wagner's Feed Store","Q6",NA
"5146","Johnson110261","Sorghastrum nutans","SP2Leuenberger1",2,2018-06-14,"5",2014-11-26,"Wagner's Feed Store","Q6",NA
"5147","Johnson110261","Erigeron strigosus","F1Leuenberger1",1,2018-10-29,"2",2014-11-26,"Wagner's Feed Store","Q6",2
"5148","Johnson110261","Monarda fistulosa","F2Leuenberger1",2,2018-10-29,"4",2014-11-26,"Wagner's Feed Store","Q6",NA
"5150","Johnson110261","Cirsium altissimum","SP1Leuenberger1",1,2018-06-14,"1",2014-11-26,"Wagner's Feed Store","Q6",NA
"5151","Johnson110261","Rudbeckia hirta","SP2Leuenberger1",2,2018-06-14,"4",2014-11-26,"Wagner's Feed Store","Q6",NA
"5153","Johnson110261","Monarda fistulosa","F1Leuenberger1",1,2018-10-29,"4",2014-11-26,"Wagner's Feed Store","Q6",NA
"5155","Johnson110261","Ratibida pinnata","F2Leuenberger1",2,2018-10-29,"4",2014-11-26,"Wagner's Feed Store","Q6",NA
"5156","Johnson110261","Rudbeckia hirta","SP1Leuenberger1",1,2018-06-14,"4",2014-11-26,"Wagner's Feed Store","Q6",NA
"5158","Johnson110261","Schizachyrium scoparium","SP2Leuenberger1",2,2018-06-14,"4",2014-11-26,"Wagner's Feed Store","Q6",NA
"5159","Johnson110261","Euphorbia maculata","SP2Leuenberger1",2,2018-06-14,"0",2014-11-26,"Wagner's Feed Store","Q6",NA
"5160","Johnson110261","Ratibida pinnata","F1Leuenberger1",1,2018-10-29,"4",2014-11-26,"Wagner's Feed Store","Q6",NA
"5161","Johnson110261","Schizachyrium scoparium","F2Leuenberger1",2,2018-10-29,"4",2014-11-26,"Wagner's Feed Store","Q6",1
"5165","Johnson110261","Sorghastrum nutans","F1Leuenberger1",1,2018-10-29,"5",2014-11-26,"Wagner's Feed Store","Q6",NA
"5167","Johnson110261","Solidago canadensis","F1Leuenberger1",1,2018-10-29,"2",2014-11-26,"Wagner's Feed Store","Q6",NA
"5169","Johnson110261","Sorghastrum nutans","F2Leuenberger1",2,2018-10-29,"5",2014-11-26,"Wagner's Feed Store","Q6",1
"5170","Johnson110261","Triodanis leptocarpa","SP1Leuenberger1",1,2018-06-14,"3",2014-11-26,"Wagner's Feed Store","Q6",NA
"5172","Johnson110261","Erigeron strigosus","SP1Leuenberger1",1,2018-06-14,"2",2014-11-26,"Wagner's Feed Store","Q6",2
"5174","Johnson110261","Sporobolus compositus","F2Leuenberger1",2,2018-10-29,"3",2014-11-26,"Wagner's Feed Store","Q6",1
"5176","Johnson110261","Monarda fistulosa","SP1Leuenberger1",1,2018-06-14,"4",2014-11-26,"Wagner's Feed Store","Q6",NA
"5178","Johnson110261","Eupatorium altissimum","SP1Leuenberger1",1,2018-06-14,"3",2014-11-26,"Wagner's Feed Store","Q6",NA
"5179","Johnson110261","Ratibida columnifera","SP1Leuenberger1",1,2018-06-14,"4",2014-11-26,"Wagner's Feed Store","Q6",NA
"5180","Johnson110261","Rudbeckia hirta","F2Leuenberger1",2,2018-10-29,"4",2014-11-26,"Wagner's Feed Store","Q6",1
"5181","Johnson110261","Cirsium altissimum","F1Leuenberger1",1,2018-10-29,"1",2014-11-26,"Wagner's Feed Store","Q6",2
"5182","Johnson110261","Solidago canadensis","SP1Leuenberger1",1,2018-06-14,"2",2014-11-26,"Wagner's Feed Store","Q6",1
"5183","Johnson110261","Oxalis stricta","SP1Leuenberger1",1,2018-06-14,"0",2014-11-26,"Wagner's Feed Store","Q6",NA
"5184","Johnson110261","Solanum carolinense","SP2Leuenberger1",2,2018-06-14,"2",2014-11-26,"Wagner's Feed Store","Q6",NA
"5186","Johnson110261","Solidago canadensis","F2Leuenberger1",2,2018-10-29,"2",2014-11-26,"Wagner's Feed Store","Q6",NA
"5187","Johnson110261","Chamaecrista fasciculata","SP2Leuenberger1",2,2018-06-14,"1",2014-11-26,"Wagner's Feed Store","Q6",NA
"5188","Johnson110261","Ratibida pinnata","SP1Leuenberger1",1,2018-06-14,"4",2014-11-26,"Wagner's Feed Store","Q6",NA
"5190","Johnson110261","Ratibida columnifera","SP2Leuenberger1",2,2018-06-14,"4",2014-11-26,"Wagner's Feed Store","Q6",NA
"5191","Johnson110261","Silene antirrhina","SP1Leuenberger1",1,2018-06-14,"2",2014-11-26,"Wagner's Feed Store","Q6",NA
"5193","Johnson110262","Euphorbia maculata","SP1Leuenberger2",1,2018-06-14,"0",2014-11-26,"Wagner's Feed Store","Q6",NA
"5194","Johnson110262","Ratibida pinnata","F1Leuenberger2",1,2018-10-29,"4",2014-11-26,"Wagner's Feed Store","Q6",NA
"5195","Johnson110262","Symphyotrichum novae-angliae","SP2Leuenberger2",2,2018-06-14,"4",2014-11-26,"Wagner's Feed Store","Q6",1
"5196","Johnson110262","Lactuca ludoviciana","SP2Leuenberger2",2,2018-06-14,"3",2014-11-26,"Wagner's Feed Store","Q6",NA
"5197","Johnson110262","Conyza canadensis","SP1Leuenberger2",1,2018-06-14,"0",2014-11-26,"Wagner's Feed Store","Q6",NA
"5199","Johnson110262","Cirsium altissimum","SP1Leuenberger2",1,2018-06-14,"1",2014-11-26,"Wagner's Feed Store","Q6",NA
"5200","Johnson110262","Rudbeckia hirta","F1Leuenberger2",1,2018-10-29,"4",2014-11-26,"Wagner's Feed Store","Q6",NA
"5201","Johnson110262","Solidago canadensis","SP1Leuenberger2",1,2018-06-14,"2",2014-11-26,"Wagner's Feed Store","Q6",NA
"5202","Johnson110262","Schizachyrium scoparium","SP1Leuenberger2",1,2018-06-14,"4",2014-11-26,"Wagner's Feed Store","Q6",1
"5203","Johnson110262","Achillea millefolium","F1Leuenberger2",1,2018-10-29,"2",2014-11-26,"Wagner's Feed Store","Q6",NA
"5204","Johnson110262","Achillea millefolium","F2Leuenberger2",2,2018-10-29,"2",2014-11-26,"Wagner's Feed Store","Q6",NA
"5206","Johnson110262","Rudbeckia hirta","F2Leuenberger2",2,2018-10-29,"4",2014-11-26,"Wagner's Feed Store","Q6",NA
"5207","Johnson110262","Cirsium altissimum","SP2Leuenberger2",2,2018-06-14,"1",2014-11-26,"Wagner's Feed Store","Q6",3
"5209","Johnson110262","Bouteloua curtipendula","F1Leuenberger2",1,2018-10-29,"5",2014-11-26,"Wagner's Feed Store","Q6",NA
"5210","Johnson110262","Erigeron strigosus","F2Leuenberger2",2,2018-10-29,"2",2014-11-26,"Wagner's Feed Store","Q6",NA
"5211","Johnson110262","Solidago canadensis","F2Leuenberger2",2,2018-10-29,"2",2014-11-26,"Wagner's Feed Store","Q6",2
"5212","Johnson110262","Oxalis stricta","F1Leuenberger2",1,2018-10-29,"0",2014-11-26,"Wagner's Feed Store","Q6",NA
"5214","Johnson110262","Ratibida pinnata","SP2Leuenberger2",2,2018-06-14,"4",2014-11-26,"Wagner's Feed Store","Q6",NA
"5218","Johnson110262","Erigeron strigosus","SP2Leuenberger2",2,2018-06-14,"2",2014-11-26,"Wagner's Feed Store","Q6",NA
"5220","Johnson110262","Juncus dudleyii","SP2Leuenberger2",2,2018-06-14,"5",2014-11-26,"Wagner's Feed Store","Q6",NA
"5221","Johnson110262","Helianthus grosseserratus","SP2Leuenberger2",2,2018-06-14,"4",2014-11-26,"Wagner's Feed Store","Q6",NA
"5223","Johnson110262","Cirsium altissimum","F2Leuenberger2",2,2018-10-29,"1",2014-11-26,"Wagner's Feed Store","Q6",2
"5226","Johnson110262","Solanum carolinense","SP2Leuenberger2",2,2018-06-14,"2",2014-11-26,"Wagner's Feed Store","Q6",NA
"5228","Johnson110262","Dichanthelium acuminatum","SP2Leuenberger2",2,2018-06-14,"6",2014-11-26,"Wagner's Feed Store","Q6",1
"5229","Johnson110262","Lepidium densiflorum","SP1Leuenberger2",1,2018-06-14,"0",2014-11-26,"Wagner's Feed Store","Q6",NA
"5231","Johnson110262","Monarda fistulosa","F2Leuenberger2",2,2018-10-29,"4",2014-11-26,"Wagner's Feed Store","Q6",NA
"5232","Johnson110262","Monarda fistulosa","F1Leuenberger2",1,2018-10-29,"4",2014-11-26,"Wagner's Feed Store","Q6",NA
"5233","Johnson110262","Oxalis stricta","SP2Leuenberger2",2,2018-06-14,"0",2014-11-26,"Wagner's Feed Store","Q6",NA
"5234","Johnson110262","Solanum carolinense","SP1Leuenberger2",1,2018-06-14,"2",2014-11-26,"Wagner's Feed Store","Q6",NA
"5235","Johnson110262","Lepidium densiflorum","SP2Leuenberger2",2,2018-06-14,"0",2014-11-26,"Wagner's Feed Store","Q6",NA
"5236","Johnson110262","Cirsium altissimum","F1Leuenberger2",1,2018-10-29,"1",2014-11-26,"Wagner's Feed Store","Q6",2
"5237","Johnson110262","Erigeron strigosus","F1Leuenberger2",1,2018-10-29,"2",2014-11-26,"Wagner's Feed Store","Q6",NA
"5238","Johnson110262","Antennaria neglecta","SP2Leuenberger2",2,2018-06-14,"3",2014-11-26,"Wagner's Feed Store","Q6",NA
"5239","Johnson110262","Sporobolus compositus","SP1Leuenberger2",1,2018-06-14,"3",2014-11-26,"Wagner's Feed Store","Q6",NA
"5241","Johnson110262","Panicum dichotomiflorum","SP2Leuenberger2",2,2018-06-14,"0",2014-11-26,"Wagner's Feed Store","Q6",NA
"5242","Johnson110262","Ratibida pinnata","F2Leuenberger2",2,2018-10-29,"4",2014-11-26,"Wagner's Feed Store","Q6",NA
"5243","Johnson110262","Chloris verticillata","F1Leuenberger2",1,2018-10-29,"0",2014-11-26,"Wagner's Feed Store","Q6",NA
"5245","Johnson110262","Solidago canadensis","F1Leuenberger2",1,2018-10-29,"2",2014-11-26,"Wagner's Feed Store","Q6",NA
"5247","Johnson110262","Panicum dichotomiflorum","F1Leuenberger2",1,2018-10-29,"0",2014-11-26,"Wagner's Feed Store","Q6",NA
"5248","Johnson110262","Conyza canadensis","SP2Leuenberger2",2,2018-06-14,"0",2014-11-26,"Wagner's Feed Store","Q6",1
"5249","Johnson110262","Eragrostis spectabilis","F2Leuenberger2",2,2018-10-29,"3",2014-11-26,"Wagner's Feed Store","Q6",NA
"5251","Johnson110262","Helianthus maximiliani","SP2Leuenberger2",2,2018-06-14,"4",2014-11-26,"Wagner's Feed Store","Q6",2
"5253","Johnson110262","Ratibida pinnata","SP1Leuenberger2",1,2018-06-14,"4",2014-11-26,"Wagner's Feed Store","Q6",3
"5254","Johnson110262","Rudbeckia hirta","SP1Leuenberger2",1,2018-06-14,"4",2014-11-26,"Wagner's Feed Store","Q6",2
"5256","Johnson110262","Heliopsis helianthoides","F1Leuenberger2",1,2018-10-29,"4",2014-11-26,"Wagner's Feed Store","Q6",NA
"5257","Johnson110262","Erigeron strigosus","SP1Leuenberger2",1,2018-06-14,"2",2014-11-26,"Wagner's Feed Store","Q6",NA
"5258","Johnson110262","Sporobolus compositus","F2Leuenberger2",2,2018-10-29,"3",2014-11-26,"Wagner's Feed Store","Q6",NA
"5259","Johnson110262","Monarda fistulosa","SP1Leuenberger2",1,2018-06-14,"4",2014-11-26,"Wagner's Feed Store","Q6",2
"5262","Johnson110262","Solidago canadensis","SP2Leuenberger2",2,2018-06-14,"2",2014-11-26,"Wagner's Feed Store","Q6",1
"5264","Webster11004","Ratibida pinnata","F2Shipman8.3",2,2018-09-27,"4",2015-04-23,"Star Seed - Dealer - PF","Q6",NA
"5265","Webster11004","Rudbeckia hirta","F2Shipman8.3",2,2018-09-27,"4",2015-04-23,"Star Seed - Dealer - PF","Q6",1
"5266","Webster11004","Ratibida pinnata","F1Shipman8.3",1,2018-09-27,"4",2015-04-23,"Star Seed - Dealer - PF","Q6",NA
"5267","Webster11004","Conyza canadensis","F2Shipman8.3",2,2018-09-27,"0",2015-04-23,"Star Seed - Dealer - PF","Q6",NA
"5268","Webster11004","Monarda fistulosa","F2Shipman8.3",2,2018-09-27,"4",2015-04-23,"Star Seed - Dealer - PF","Q6",NA
"5270","Webster11004","Monarda fistulosa","SP1Shipman8.3",1,2018-06-01,"4",2015-04-23,"Star Seed - Dealer - PF","Q6",NA
"5272","Webster11004","Achillea millefolium","F1Shipman8.3",1,2018-09-27,"2",2015-04-23,"Star Seed - Dealer - PF","Q6",NA
"5273","Webster11004","Achillea millefolium","SP1Shipman8.3",1,2018-06-01,"2",2015-04-23,"Star Seed - Dealer - PF","Q6",NA
"5275","Webster11004","Helianthus pauciflorus","F2Shipman8.3",2,2018-09-27,"5",2015-04-23,"Star Seed - Dealer - PF","Q6",NA
"5276","Webster11004","Ambrosia artemisiifolia","F2Shipman8.3",2,2018-09-27,"0",2015-04-23,"Star Seed - Dealer - PF","Q6",NA
"5277","Webster11004","Artemisia ludoviciana","SP1Shipman8.3",1,2018-06-01,"4",2015-04-23,"Star Seed - Dealer - PF","Q6",NA
"5278","Webster11004","Oxalis stricta","F2Shipman8.3",2,2018-09-27,"0",2015-04-23,"Star Seed - Dealer - PF","Q6",NA
"5279","Webster11004","Astragalus canadensis","F2Shipman8.3",2,2018-09-27,"5",2015-04-23,"Star Seed - Dealer - PF","Q6",2
"5282","Webster11004","Andropogon hallii","F2Shipman8.3",2,2018-09-27,"5",2015-04-23,"Star Seed - Dealer - PF","Q6",NA
"5283","Webster11004","Dalea candida","SP1Shipman8.3",1,2018-06-01,"6",2015-04-23,"Star Seed - Dealer - PF","Q6",NA
"5284","Webster11004","Helianthus mollis","SP2Shipman8.3",2,2018-06-01,"6",2015-04-23,"Star Seed - Dealer - PF","Q6",1
"5286","Webster11004","Schizachyrium scoparium","SP2Shipman8.3",2,2018-06-01,"4",2015-04-23,"Star Seed - Dealer - PF","Q6",NA
"5289","Webster11004","Rudbeckia hirta","SP2Shipman8.3",2,2018-06-01,"4",2015-04-23,"Star Seed - Dealer - PF","Q6",NA
"5290","Webster11004","Galium aparine","SP2Shipman8.3",2,2018-06-01,"0",2015-04-23,"Star Seed - Dealer - PF","Q6",NA
"5291","Webster11004","Andropogon hallii","SP1Shipman8.3",1,2018-06-01,"5",2015-04-23,"Star Seed - Dealer - PF","Q6",NA
"5292","Webster11004","Dalea candida","F2Shipman8.3",2,2018-09-27,"6",2015-04-23,"Star Seed - Dealer - PF","Q6",NA
"5293","Webster11004","Distichlis spicata","F1Shipman8.3",1,2018-09-27,"3",2015-04-23,"Star Seed - Dealer - PF","Q6",1
"5294","Webster11004","Monarda fistulosa","F1Shipman8.3",1,2018-09-27,"4",2015-04-23,"Star Seed - Dealer - PF","Q6",NA
"5296","Webster11004","Bouteloua gracilis","F1Shipman8.3",1,2018-09-27,"4",2015-04-23,"Star Seed - Dealer - PF","Q6",NA
"5297","Webster11004","Dalea candida","F1Shipman8.3",1,2018-09-27,"6",2015-04-23,"Star Seed - Dealer - PF","Q6",NA
"5298","Webster11004","Physalis longifolia","F2Shipman8.3",2,2018-09-27,"0",2015-04-23,"Star Seed - Dealer - PF","Q6",NA
"5299","Webster11004","Achillea millefolium","SP2Shipman8.3",2,2018-06-01,"2",2015-04-23,"Star Seed - Dealer - PF","Q6",NA
"5302","Webster11004","Sorghastrum nutans","SP2Shipman8.3",2,2018-06-01,"5",2015-04-23,"Star Seed - Dealer - PF","Q6",NA
"5304","Webster11004","Heliopsis helianthoides","F1Shipman8.3",1,2018-09-27,"4",2015-04-23,"Star Seed - Dealer - PF","Q6",NA
"5305","Webster11004","Solanum carolinense","SP2Shipman8.3",2,2018-06-01,"2",2015-04-23,"Star Seed - Dealer - PF","Q6",1
"5306","Webster11004","Sorghastrum nutans","F1Shipman8.3",1,2018-09-27,"5",2015-04-23,"Star Seed - Dealer - PF","Q6",NA
"5307","Webster11004","Ratibida pinnata","SP1Shipman8.3",1,2018-06-01,"4",2015-04-23,"Star Seed - Dealer - PF","Q6",NA
"5308","Webster11004","Bouteloua curtipendula","F1Shipman8.3",1,2018-09-27,"5",2015-04-23,"Star Seed - Dealer - PF","Q6",NA
"5309","Webster11004","Conyza canadensis","SP1Shipman8.3",1,2018-06-01,"0",2015-04-23,"Star Seed - Dealer - PF","Q6",NA
"5312","Webster11004","Ratibida pinnata","SP2Shipman8.3",2,2018-06-01,"4",2015-04-23,"Star Seed - Dealer - PF","Q6",2
"5313","Webster11004","Eragrostis spectabilis","F1Shipman8.3",1,2018-09-27,"3",2015-04-23,"Star Seed - Dealer - PF","Q6",1
"5314","Webster11004","Rudbeckia hirta","SP1Shipman8.3",1,2018-06-01,"4",2015-04-23,"Star Seed - Dealer - PF","Q6",3
"5316","Webster11004","Schizachyrium scoparium","F2Shipman8.3",2,2018-09-27,"4",2015-04-23,"Star Seed - Dealer - PF","Q6",2
"5318","Webster11004","Schizachyrium scoparium","F1Shipman8.3",1,2018-09-27,"4",2015-04-23,"Star Seed - Dealer - PF","Q6",3
"5320","Webster11004","Achillea millefolium","F2Shipman8.3",2,2018-09-27,"2",2015-04-23,"Star Seed - Dealer - PF","Q6",NA
