"","Field ID","Species","Visit ID","Q1","Q1FC","Q2","Q2FC","Q3","Q3FC","Q4","Q4FC","Q5","Q5FC","Q6","Q6FC","Q7","Q7FC","Q8","Q8FC","Q9","Q9FC","Q10","Q10FC","Transect","Date","Coefficient of Conservatism","Planted Date","Seed Vendor","Established"
"677","Johnson110261","Bromus tectorum","SP2Leuenberger1",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-06-14,"*",2014-11-26,"Wagner's Feed Store","Success"
"678","Johnson110261","Conyza canadensis","SP1Leuenberger1",NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,1,2018-06-14,"0",2014-11-26,"Wagner's Feed Store","Success"
"679","Johnson110261","Cirsium altissimum","F2Leuenberger1",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-10-29,"1",2014-11-26,"Wagner's Feed Store","Success"
"680","Johnson110261","Conyza canadensis","SP2Leuenberger1",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,2018-06-14,"0",2014-11-26,"Wagner's Feed Store","Success"
"681","Johnson110261","Cirsium altissimum","SP2Leuenberger1",2,NA,NA,NA,NA,NA,2,NA,3,NA,2,NA,2,NA,4,NA,NA,NA,NA,NA,2,2018-06-14,"1",2014-11-26,"Wagner's Feed Store","Success"
"682","Johnson110261","Bromus tectorum","F1Leuenberger1",3,NA,2,NA,1,NA,1,NA,1,NA,4,NA,2,NA,2,NA,NA,NA,NA,NA,1,2018-10-29,"*",2014-11-26,"Wagner's Feed Store","Success"
"683","Johnson110261","Lactuca serriola","SP2Leuenberger1",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,2,2018-06-14,"*",2014-11-26,"Wagner's Feed Store","Success"
"684","Johnson110261","Lactuca ludoviciana","F2Leuenberger1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-10-29,"3",2014-11-26,"Wagner's Feed Store","Success"
"685","Johnson110261","Erigeron strigosus","F2Leuenberger1",1,NA,NA,NA,NA,NA,1,NA,1,NA,3,NA,1,NA,3,NA,1,NA,2,NA,2,2018-10-29,"2",2014-11-26,"Wagner's Feed Store","Success"
"686","Johnson110261","Schizachyrium scoparium","SP1Leuenberger1",2,NA,4,NA,2,NA,2,NA,1,NA,NA,NA,2,NA,3,NA,3,NA,2,NA,1,2018-06-14,"4",2014-11-26,"Wagner's Feed Store","Success"
"687","Johnson110261","Bouteloua curtipendula","F1Leuenberger1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,1,2018-10-29,"5",2014-11-26,"Wagner's Feed Store","Success"
"688","Johnson110261","Symphyotrichum ericoides","F2Leuenberger1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,2018-10-29,"3",2014-11-26,"Wagner's Feed Store","Success"
"689","Johnson110261","UNID forb","SP1Leuenberger1",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,1,NA,1,NA,1,NA,1,NA,1,2018-06-14,NA,2014-11-26,"Wagner's Feed Store","Success"
"690","Johnson110261","Bare Ground","SP1Leuenberger1",3,NA,4,NA,3,NA,1,NA,3,NA,3,NA,1,NA,1,NA,4,NA,1,NA,1,2018-06-14,NA,2014-11-26,"Wagner's Feed Store","Success"
"691","Johnson110261","Sorghastrum nutans","SP2Leuenberger1",2,NA,NA,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-06-14,"5",2014-11-26,"Wagner's Feed Store","Success"
"692","Johnson110261","Erigeron strigosus","F1Leuenberger1",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,2,NA,3,NA,1,NA,1,NA,1,2018-10-29,"2",2014-11-26,"Wagner's Feed Store","Success"
"693","Johnson110261","Monarda fistulosa","F2Leuenberger1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-10-29,"4",2014-11-26,"Wagner's Feed Store","Success"
"694","Johnson110261","Litter","SP1Leuenberger1",4,NA,3,NA,4,NA,6,NA,3,NA,3,NA,5,NA,5,NA,3,NA,5,NA,1,2018-06-14,NA,2014-11-26,"Wagner's Feed Store","Success"
"695","Johnson110261","Cirsium altissimum","SP1Leuenberger1",2,NA,1,NA,4,NA,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-06-14,"1",2014-11-26,"Wagner's Feed Store","Success"
"696","Johnson110261","Rudbeckia hirta","SP2Leuenberger1",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,NA,3,NA,NA,NA,1,NA,2,2018-06-14,"4",2014-11-26,"Wagner's Feed Store","Success"
"697","Johnson110261","Bromus japonicus","SP1Leuenberger1",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,NA,1,NA,1,2018-06-14,"*",2014-11-26,"Wagner's Feed Store","Success"
"698","Johnson110261","Monarda fistulosa","F1Leuenberger1",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,2018-10-29,"4",2014-11-26,"Wagner's Feed Store","Success"
"699","Johnson110261","Bromus tectorum","F2Leuenberger1",1,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-10-29,"*",2014-11-26,"Wagner's Feed Store","Success"
"700","Johnson110261","Ratibida pinnata","F2Leuenberger1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,2018-10-29,"4",2014-11-26,"Wagner's Feed Store","Success"
"701","Johnson110261","Rudbeckia hirta","SP1Leuenberger1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,2,NA,NA,NA,3,2,1,2018-06-14,"4",2014-11-26,"Wagner's Feed Store","Success"
"702","Johnson110261","Convolvulus arvensis","F2Leuenberger1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,2018-10-29,"*",2014-11-26,"Wagner's Feed Store","Success"
"703","Johnson110261","Schizachyrium scoparium","SP2Leuenberger1",1,NA,5,NA,1,NA,3,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,3,NA,2,2018-06-14,"4",2014-11-26,"Wagner's Feed Store","Success"
"704","Johnson110261","Euphorbia maculata","SP2Leuenberger1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2018-06-14,"0",2014-11-26,"Wagner's Feed Store","Success"
"705","Johnson110261","Ratibida pinnata","F1Leuenberger1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,2018-10-29,"4",2014-11-26,"Wagner's Feed Store","Success"
"706","Johnson110261","Schizachyrium scoparium","F2Leuenberger1",4,NA,6,NA,5,NA,4,NA,4,NA,1,NA,2,NA,3,NA,1,NA,1,NA,2,2018-10-29,"4",2014-11-26,"Wagner's Feed Store","Success"
"707","Johnson110261","Setaria viridis","F1Leuenberger1",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,2018-10-29,"*",2014-11-26,"Wagner's Feed Store","Success"
"708","Johnson110261","Taraxacum officinale","F1Leuenberger1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-29,"*",2014-11-26,"Wagner's Feed Store","Success"
"709","Johnson110261","Lactuca serriola","SP1Leuenberger1",NA,NA,1,NA,1,NA,1,NA,2,NA,1,NA,2,NA,3,NA,NA,NA,NA,NA,1,2018-06-14,"*",2014-11-26,"Wagner's Feed Store","Success"
"710","Johnson110261","Sorghastrum nutans","F1Leuenberger1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,2018-10-29,"5",2014-11-26,"Wagner's Feed Store","Success"
"711","Johnson110261","Litter","F2Leuenberger1",5,NA,6,NA,5,NA,5,NA,5,NA,4,NA,4,NA,4,NA,4,NA,5,NA,2,2018-10-29,NA,2014-11-26,"Wagner's Feed Store","Success"
"712","Johnson110261","Solidago canadensis","F1Leuenberger1",2,NA,3,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,1,2018-10-29,"2",2014-11-26,"Wagner's Feed Store","Success"
"713","Johnson110261","Litter","SP2Leuenberger1",6,NA,6,NA,6,NA,3,NA,5,NA,5,NA,3,NA,6,NA,2,NA,2,NA,2,2018-06-14,NA,2014-11-26,"Wagner's Feed Store","Success"
"714","Johnson110261","Sorghastrum nutans","F2Leuenberger1",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-10-29,"5",2014-11-26,"Wagner's Feed Store","Success"
"715","Johnson110261","Triodanis leptocarpa","SP1Leuenberger1",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,2018-06-14,"3",2014-11-26,"Wagner's Feed Store","Success"
"716","Johnson110261","Litter","F1Leuenberger1",5,NA,5,NA,4,NA,4,NA,5,NA,5,NA,5,NA,5,NA,5,NA,6,NA,1,2018-10-29,NA,2014-11-26,"Wagner's Feed Store","Success"
"717","Johnson110261","Erigeron strigosus","SP1Leuenberger1",NA,NA,1,1,NA,NA,1,1,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-06-14,"2",2014-11-26,"Wagner's Feed Store","Success"
"718","Johnson110261","Taraxacum officinale","F2Leuenberger1",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,2018-10-29,"*",2014-11-26,"Wagner's Feed Store","Success"
"719","Johnson110261","Sporobolus compositus","F2Leuenberger1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,2,2018-10-29,"3",2014-11-26,"Wagner's Feed Store","Success"
"720","Johnson110261","Bare Ground","F2Leuenberger1",1,NA,NA,NA,1,NA,1,NA,2,NA,2,NA,3,NA,2,NA,3,NA,2,NA,2,2018-10-29,NA,2014-11-26,"Wagner's Feed Store","Success"
"721","Johnson110261","Monarda fistulosa","SP1Leuenberger1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,1,NA,1,2018-06-14,"4",2014-11-26,"Wagner's Feed Store","Success"
"722","Johnson110261","Bromus japonicus","SP2Leuenberger1",2,NA,1,NA,2,NA,2,NA,2,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,2,2018-06-14,"*",2014-11-26,"Wagner's Feed Store","Success"
"723","Johnson110261","Eupatorium altissimum","SP1Leuenberger1",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-06-14,"3",2014-11-26,"Wagner's Feed Store","Success"
"724","Johnson110261","Ratibida columnifera","SP1Leuenberger1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1,2018-06-14,"4",2014-11-26,"Wagner's Feed Store","Success"
"725","Johnson110261","Rudbeckia hirta","F2Leuenberger1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,2,2018-10-29,"4",2014-11-26,"Wagner's Feed Store","Success"
"726","Johnson110261","Cirsium altissimum","F1Leuenberger1",2,NA,2,NA,2,NA,2,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,1,2018-10-29,"1",2014-11-26,"Wagner's Feed Store","Success"
"727","Johnson110261","Solidago canadensis","SP1Leuenberger1",3,NA,NA,NA,NA,NA,NA,NA,4,NA,1,NA,NA,NA,NA,NA,NA,NA,4,NA,1,2018-06-14,"2",2014-11-26,"Wagner's Feed Store","Success"
"728","Johnson110261","Oxalis stricta","SP1Leuenberger1",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-06-14,"0",2014-11-26,"Wagner's Feed Store","Success"
"729","Johnson110261","Solanum carolinense","SP2Leuenberger1",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-06-14,"2",2014-11-26,"Wagner's Feed Store","Success"
"730","Johnson110261","UNID forb","SP2Leuenberger1",NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,2018-06-14,NA,2014-11-26,"Wagner's Feed Store","Success"
"731","Johnson110261","Solidago canadensis","F2Leuenberger1",2,NA,1,NA,NA,NA,2,NA,2,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,2,2018-10-29,"2",2014-11-26,"Wagner's Feed Store","Success"
"732","Johnson110261","Chamaecrista fasciculata","SP2Leuenberger1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,2018-06-14,"1",2014-11-26,"Wagner's Feed Store","Success"
"733","Johnson110261","Ratibida pinnata","SP1Leuenberger1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,2018-06-14,"4",2014-11-26,"Wagner's Feed Store","Success"
"734","Johnson110261","Convolvulus arvensis","SP1Leuenberger1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,2018-06-14,"*",2014-11-26,"Wagner's Feed Store","Success"
"735","Johnson110261","Ratibida columnifera","SP2Leuenberger1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,NA,NA,NA,2,2018-06-14,"4",2014-11-26,"Wagner's Feed Store","Success"
"736","Johnson110261","Silene antirrhina","SP1Leuenberger1",NA,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,2018-06-14,"2",2014-11-26,"Wagner's Feed Store","Success"
"737","Johnson110261","Setaria viridis","F2Leuenberger1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-10-29,"*",2014-11-26,"Wagner's Feed Store","Success"
"738","Johnson110262","Euphorbia maculata","SP1Leuenberger2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-06-14,"0",2014-11-26,"Wagner's Feed Store","Success"
"739","Johnson110262","Ratibida pinnata","F1Leuenberger2",NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-29,"4",2014-11-26,"Wagner's Feed Store","Success"
"740","Johnson110262","Symphyotrichum novae-angliae","SP2Leuenberger2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-06-14,"4",2014-11-26,"Wagner's Feed Store","Success"
"741","Johnson110262","Lactuca ludoviciana","SP2Leuenberger2",NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,2018-06-14,"3",2014-11-26,"Wagner's Feed Store","Success"
"742","Johnson110262","Conyza canadensis","SP1Leuenberger2",NA,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,2018-06-14,"0",2014-11-26,"Wagner's Feed Store","Success"
"743","Johnson110262","Setaria sp. seedling","SP1Leuenberger2",1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,2018-06-14,NA,2014-11-26,"Wagner's Feed Store","Success"
"744","Johnson110262","Cirsium altissimum","SP1Leuenberger2",1,NA,2,NA,2,NA,4,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,2018-06-14,"1",2014-11-26,"Wagner's Feed Store","Success"
"745","Johnson110262","Rudbeckia hirta","F1Leuenberger2",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-29,"4",2014-11-26,"Wagner's Feed Store","Success"
"746","Johnson110262","Solidago canadensis","SP1Leuenberger2",2,NA,1,NA,4,NA,2,NA,2,NA,NA,NA,3,NA,5,NA,4,NA,5,NA,1,2018-06-14,"2",2014-11-26,"Wagner's Feed Store","Success"
"747","Johnson110262","Schizachyrium scoparium","SP1Leuenberger2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,2018-06-14,"4",2014-11-26,"Wagner's Feed Store","Success"
"748","Johnson110262","Achillea millefolium","F1Leuenberger2",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-29,"2",2014-11-26,"Wagner's Feed Store","Success"
"749","Johnson110262","Achillea millefolium","F2Leuenberger2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,2018-10-29,"2",2014-11-26,"Wagner's Feed Store","Success"
"750","Johnson110262","Bare Ground","SP1Leuenberger2",5,NA,5,NA,1,NA,NA,NA,2,NA,2,NA,2,NA,2,NA,3,NA,2,NA,1,2018-06-14,NA,2014-11-26,"Wagner's Feed Store","Success"
"751","Johnson110262","Rudbeckia hirta","F2Leuenberger2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,1,NA,2,2018-10-29,"4",2014-11-26,"Wagner's Feed Store","Success"
"752","Johnson110262","Cirsium altissimum","SP2Leuenberger2",5,NA,NA,NA,6,NA,2,NA,5,NA,3,NA,2,NA,2,NA,4,NA,3,NA,2,2018-06-14,"1",2014-11-26,"Wagner's Feed Store","Success"
"753","Johnson110262","Taraxacum officinale","F1Leuenberger2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,2018-10-29,"*",2014-11-26,"Wagner's Feed Store","Success"
"754","Johnson110262","Bouteloua curtipendula","F1Leuenberger2",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-29,"5",2014-11-26,"Wagner's Feed Store","Success"
"755","Johnson110262","Erigeron strigosus","F2Leuenberger2",1,NA,1,NA,2,NA,2,NA,NA,NA,NA,NA,3,NA,2,NA,2,NA,1,NA,2,2018-10-29,"2",2014-11-26,"Wagner's Feed Store","Success"
"756","Johnson110262","Solidago canadensis","F2Leuenberger2",2,NA,3,NA,1,NA,1,NA,4,NA,2,NA,3,NA,2,NA,2,NA,2,NA,2,2018-10-29,"2",2014-11-26,"Wagner's Feed Store","Success"
"757","Johnson110262","Oxalis stricta","F1Leuenberger2",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-29,"0",2014-11-26,"Wagner's Feed Store","Success"
"758","Johnson110262","Litter","SP1Leuenberger2",2,NA,2,NA,6,NA,6,NA,5,NA,5,NA,5,NA,5,NA,4,NA,5,NA,1,2018-06-14,NA,2014-11-26,"Wagner's Feed Store","Success"
"759","Johnson110262","Ratibida pinnata","SP2Leuenberger2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,2,2018-06-14,"4",2014-11-26,"Wagner's Feed Store","Success"
"760","Johnson110262","UNID forb","SP1Leuenberger2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,2018-06-14,NA,2014-11-26,"Wagner's Feed Store","Success"
"761","Johnson110262","Morus alba","SP2Leuenberger2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,2018-06-14,"*",2014-11-26,"Wagner's Feed Store","Success"
"762","Johnson110262","Bromus japonicus","SP2Leuenberger2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-06-14,"*",2014-11-26,"Wagner's Feed Store","Success"
"763","Johnson110262","Erigeron strigosus","SP2Leuenberger2",NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-06-14,"2",2014-11-26,"Wagner's Feed Store","Success"
"764","Johnson110262","Setaria viridis","F2Leuenberger2",NA,NA,1,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,1,NA,2,2018-10-29,"*",2014-11-26,"Wagner's Feed Store","Success"
"765","Johnson110262","Juncus dudleyii","SP2Leuenberger2",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-06-14,"5",2014-11-26,"Wagner's Feed Store","Success"
"766","Johnson110262","Helianthus grosseserratus","SP2Leuenberger2",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2018-06-14,"4",2014-11-26,"Wagner's Feed Store","Success"
"767","Johnson110262","Litter","SP2Leuenberger2",2,NA,3,NA,3,NA,3,NA,3,NA,5,NA,5,NA,3,NA,6,NA,6,NA,2,2018-06-14,NA,2014-11-26,"Wagner's Feed Store","Success"
"768","Johnson110262","Cirsium altissimum","F2Leuenberger2",1,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,3,NA,1,NA,2,NA,2,NA,2,2018-10-29,"1",2014-11-26,"Wagner's Feed Store","Success"
"769","Johnson110262","Thlaspi arvense","SP2Leuenberger2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-06-14,"*",2014-11-26,"Wagner's Feed Store","Success"
"770","Johnson110262","Setaria viridis","F1Leuenberger2",NA,NA,1,NA,1,NA,NA,NA,1,NA,4,NA,1,NA,2,NA,1,NA,1,NA,1,2018-10-29,"*",2014-11-26,"Wagner's Feed Store","Success"
"771","Johnson110262","Solanum carolinense","SP2Leuenberger2",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-06-14,"2",2014-11-26,"Wagner's Feed Store","Success"
"772","Johnson110262","Bare Ground","SP2Leuenberger2",5,NA,3,NA,3,NA,4,NA,3,NA,2,NA,2,NA,4,NA,1,NA,NA,NA,2,2018-06-14,NA,2014-11-26,"Wagner's Feed Store","Success"
"773","Johnson110262","Dichanthelium acuminatum","SP2Leuenberger2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-06-14,"6",2014-11-26,"Wagner's Feed Store","Success"
"774","Johnson110262","Lepidium densiflorum","SP1Leuenberger2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,1,2018-06-14,"0",2014-11-26,"Wagner's Feed Store","Success"
"775","Johnson110262","Bare Ground","F2Leuenberger2",1,NA,1,NA,1,NA,3,NA,3,NA,3,NA,2,NA,2,NA,1,NA,1,NA,2,2018-10-29,NA,2014-11-26,"Wagner's Feed Store","Success"
"776","Johnson110262","Monarda fistulosa","F2Leuenberger2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,2,2018-10-29,"4",2014-11-26,"Wagner's Feed Store","Success"
"777","Johnson110262","Monarda fistulosa","F1Leuenberger2",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,2018-10-29,"4",2014-11-26,"Wagner's Feed Store","Success"
"778","Johnson110262","Oxalis stricta","SP2Leuenberger2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,2018-06-14,"0",2014-11-26,"Wagner's Feed Store","Success"
"779","Johnson110262","Solanum carolinense","SP1Leuenberger2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-06-14,"2",2014-11-26,"Wagner's Feed Store","Success"
"780","Johnson110262","Lepidium densiflorum","SP2Leuenberger2",NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-06-14,"0",2014-11-26,"Wagner's Feed Store","Success"
"781","Johnson110262","Cirsium altissimum","F1Leuenberger2",1,NA,2,NA,2,NA,3,NA,NA,NA,2,NA,5,NA,1,NA,2,NA,2,NA,1,2018-10-29,"1",2014-11-26,"Wagner's Feed Store","Success"
"782","Johnson110262","Erigeron strigosus","F1Leuenberger2",NA,NA,2,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-29,"2",2014-11-26,"Wagner's Feed Store","Success"
"783","Johnson110262","Antennaria neglecta","SP2Leuenberger2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,2018-06-14,"3",2014-11-26,"Wagner's Feed Store","Success"
"784","Johnson110262","Sporobolus compositus","SP1Leuenberger2",NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-06-14,"3",2014-11-26,"Wagner's Feed Store","Success"
"785","Johnson110262","UNID forb","SP2Leuenberger2",NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-06-14,NA,2014-11-26,"Wagner's Feed Store","Success"
"786","Johnson110262","Panicum dichotomiflorum","SP2Leuenberger2",NA,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-06-14,"0",2014-11-26,"Wagner's Feed Store","Success"
"787","Johnson110262","Ratibida pinnata","F2Leuenberger2",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-10-29,"4",2014-11-26,"Wagner's Feed Store","Success"
"788","Johnson110262","Chloris verticillata","F1Leuenberger2",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-29,"0",2014-11-26,"Wagner's Feed Store","Success"
"789","Johnson110262","Litter","F1Leuenberger2",4,NA,5,NA,5,NA,5,NA,5,NA,5,NA,5,NA,5,NA,5,NA,5,NA,1,2018-10-29,NA,2014-11-26,"Wagner's Feed Store","Success"
"790","Johnson110262","Solidago canadensis","F1Leuenberger2",2,NA,NA,NA,2,NA,3,NA,3,NA,NA,NA,NA,NA,2,NA,4,NA,3,NA,1,2018-10-29,"2",2014-11-26,"Wagner's Feed Store","Success"
